,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:03:15.446461,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:03:20.149326,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:03:23.108772,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:03:27.301043,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:03:31.410970,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:03:35.649906,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:03:39.721749,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:03:44.151270,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:03:48.313411,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:03:52.548294,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:03:55.602339,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:03:59.941225,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:04:04.020570,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:04:08.337617,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:04:11.305024,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:04:15.374703,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:04:19.753661,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:04:24.151536,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:04:27.316838,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:04:32.106152,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:04:36.127414,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:04:39.266941,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:04:42.917316,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:04:47.802559,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:04:50.855541,Harris,50.3,1040774,Trump,48.1,995665,100
2024-10-07 13:04:55.530043,Harris,50.3,1040774,Trump,48.1,995665,100
