,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:03:15.487544,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:03:20.182948,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:03:23.162540,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:03:27.339281,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:03:31.432971,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:03:35.679416,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:03:39.763881,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:03:44.176694,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:03:48.338415,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:03:52.574292,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:03:55.637394,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:03:59.966150,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:04:04.064545,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:04:08.371171,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:04:11.345337,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:04:15.417451,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:04:19.787663,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:04:24.179471,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:04:27.355867,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:04:32.138138,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:04:36.167417,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:04:39.297269,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:04:42.961596,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:04:47.830923,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:04:50.902800,Harris,67.2,13138,Trump,31.7,6194,100
2024-10-07 13:04:55.569364,Harris,67.2,13138,Trump,31.7,6194,100
