,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:03:15.433455,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:03:20.143827,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:03:23.087853,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:03:27.298043,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:03:31.404970,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:03:35.645906,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:03:39.721749,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:03:44.146269,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:03:48.309413,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:03:52.539460,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:03:55.595709,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:03:59.920194,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:04:04.020570,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:04:08.332871,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:04:11.293023,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:04:15.354209,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:04:19.743246,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:04:24.136527,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:04:27.312837,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:04:32.106152,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:04:36.122412,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:04:39.259941,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:04:42.909316,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:04:47.791884,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:04:50.836663,Trump,68.8,5129,Harris,30.0,2236,100
2024-10-07 13:04:55.522043,Trump,68.8,5129,Harris,30.0,2236,100
