,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:03:15.505646,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:03:20.193950,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:03:23.176438,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:03:27.353436,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:03:31.437762,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:03:35.690417,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:03:39.778979,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:03:44.186694,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:03:48.346413,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:03:52.583798,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:03:55.668993,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:03:59.977151,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:04:04.075550,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:04:08.380172,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:04:11.353521,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:04:15.420119,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:04:19.800176,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:04:24.187471,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:04:27.370868,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:04:32.148138,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:04:36.183567,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:04:39.311776,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:04:42.970114,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:04:47.841924,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:04:50.911812,Trump,52.2,36534,Harris,46.1,32210,100
2024-10-07 13:04:55.587368,Trump,52.2,36534,Harris,46.1,32210,100
