,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:03:15.407975,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:03:20.125642,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:03:23.083788,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:03:27.287043,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:03:31.392967,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:03:35.625720,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:03:39.705631,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:03:44.123682,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:03:48.294741,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:03:52.528456,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:03:55.577162,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:03:59.920194,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:04:04.011470,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:04:08.303883,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:04:11.271065,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:04:15.347363,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:04:19.723660,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:04:24.136527,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:04:27.305838,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:04:32.097743,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:04:36.105325,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:04:39.247047,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:04:42.893265,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:04:47.779225,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:04:50.836663,Trump,71.7,10749,Harris,26.9,4034,100
2024-10-07 13:04:55.503764,Trump,71.7,10749,Harris,26.9,4034,100
