,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:03:15.379548,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:03:20.099138,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:03:23.054863,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:03:27.263713,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:03:31.370815,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:03:35.604272,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:03:39.676626,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:03:44.114836,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:03:48.269420,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:03:52.511191,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:03:55.536083,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:03:59.908615,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:04:03.986623,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:04:08.297007,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:04:11.236525,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:04:15.320704,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:04:19.696204,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:04:24.115597,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:04:27.270128,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:04:32.080537,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:04:36.078046,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:04:39.220210,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:04:42.852223,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:04:47.762309,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:04:50.807541,Harris,66.2,23293,Trump,32.5,11442,100
2024-10-07 13:04:55.469130,Harris,66.2,23293,Trump,32.5,11442,100
