,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:16:58.160121,Trump,65.4,21984,Harris,33.3,11212,100
2024-10-07 13:17:06.626542,Trump,65.4,21984,Harris,33.3,11212,100
2024-10-07 13:17:16.294533,Trump,65.4,21984,Harris,33.3,11212,100
2024-10-07 13:17:25.851862,Trump,65.4,21984,Harris,33.3,11212,100
2024-10-07 13:17:34.678539,Trump,65.4,21984,Harris,33.3,11212,100
2024-10-07 13:17:43.896829,Trump,65.4,21984,Harris,33.3,11212,100
2024-10-07 13:17:52.627384,Trump,65.4,21984,Harris,33.3,11212,100
2024-10-07 13:18:01.491330,Trump,65.4,21984,Harris,33.3,11212,100
2024-10-07 13:18:10.548604,Trump,65.4,21984,Harris,33.3,11212,100
2024-10-07 13:18:19.495201,Trump,65.4,21984,Harris,33.3,11212,100
