,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:16:58.283816,Trump,65.2,46731,Harris,33.4,23932,100
2024-10-07 13:17:06.709449,Trump,65.2,46731,Harris,33.4,23932,100
2024-10-07 13:17:16.391411,Trump,65.2,46731,Harris,33.4,23932,100
2024-10-07 13:17:25.942317,Trump,65.2,46731,Harris,33.4,23932,100
2024-10-07 13:17:34.771391,Trump,65.2,46731,Harris,33.4,23932,100
2024-10-07 13:17:43.992481,Trump,65.2,46731,Harris,33.4,23932,100
2024-10-07 13:17:52.730032,Trump,65.2,46731,Harris,33.4,23932,100
2024-10-07 13:18:01.589199,Trump,65.2,46731,Harris,33.4,23932,100
2024-10-07 13:18:10.641814,Trump,65.2,46731,Harris,33.4,23932,100
2024-10-07 13:18:19.600743,Trump,65.2,46731,Harris,33.4,23932,100
