,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:16:58.312050,Trump,62.4,36143,Harris,36.3,21067,100
2024-10-07 13:17:06.736487,Trump,62.4,36143,Harris,36.3,21067,100
2024-10-07 13:17:16.409296,Trump,62.4,36143,Harris,36.3,21067,100
2024-10-07 13:17:25.974479,Trump,62.4,36143,Harris,36.3,21067,100
2024-10-07 13:17:34.775625,Trump,62.4,36143,Harris,36.3,21067,100
2024-10-07 13:17:44.025067,Trump,62.4,36143,Harris,36.3,21067,100
2024-10-07 13:17:52.742105,Trump,62.4,36143,Harris,36.3,21067,100
2024-10-07 13:18:01.592325,Trump,62.4,36143,Harris,36.3,21067,100
2024-10-07 13:18:10.658451,Trump,62.4,36143,Harris,36.3,21067,100
2024-10-07 13:18:19.619161,Trump,62.4,36143,Harris,36.3,21067,100
