,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:16:58.126725,Trump,83.5,23025,Harris,15.8,4367,100
2024-10-07 13:17:06.592984,Trump,83.5,23025,Harris,15.8,4367,100
2024-10-07 13:17:16.264115,Trump,83.5,23025,Harris,15.8,4367,100
2024-10-07 13:17:25.817331,Trump,83.5,23025,Harris,15.8,4367,100
2024-10-07 13:17:34.643619,Trump,83.5,23025,Harris,15.8,4367,100
2024-10-07 13:17:43.877137,Trump,83.5,23025,Harris,15.8,4367,100
2024-10-07 13:17:52.603883,Trump,83.5,23025,Harris,15.8,4367,100
2024-10-07 13:18:01.460334,Trump,83.5,23025,Harris,15.8,4367,100
2024-10-07 13:18:10.526077,Trump,83.5,23025,Harris,15.8,4367,100
2024-10-07 13:18:19.475150,Trump,83.5,23025,Harris,15.8,4367,100
