,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:16:58.160121,Trump,72.8,1771,Harris,26.0,634,100
2024-10-07 13:17:06.622921,Trump,72.8,1771,Harris,26.0,634,100
2024-10-07 13:17:16.294533,Trump,72.8,1771,Harris,26.0,634,100
2024-10-07 13:17:25.848862,Trump,72.8,1771,Harris,26.0,634,100
2024-10-07 13:17:34.672421,Trump,72.8,1771,Harris,26.0,634,100
2024-10-07 13:17:43.896829,Trump,72.8,1771,Harris,26.0,634,100
2024-10-07 13:17:52.627384,Trump,72.8,1771,Harris,26.0,634,100
2024-10-07 13:18:01.487327,Trump,72.8,1771,Harris,26.0,634,100
2024-10-07 13:18:10.548604,Trump,72.8,1771,Harris,26.0,634,100
2024-10-07 13:18:19.495201,Trump,72.8,1771,Harris,26.0,634,100
