,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:16:58.188702,Trump,64.5,20098,Harris,33.8,10532,100
2024-10-07 13:17:06.650293,Trump,64.5,20098,Harris,33.8,10532,100
2024-10-07 13:17:16.334473,Trump,64.5,20098,Harris,33.8,10532,100
2024-10-07 13:17:25.875372,Trump,64.5,20098,Harris,33.8,10532,100
2024-10-07 13:17:34.701754,Trump,64.5,20098,Harris,33.8,10532,100
2024-10-07 13:17:43.931957,Trump,64.5,20098,Harris,33.8,10532,100
2024-10-07 13:17:52.662543,Trump,64.5,20098,Harris,33.8,10532,100
2024-10-07 13:18:01.519055,Trump,64.5,20098,Harris,33.8,10532,100
2024-10-07 13:18:10.576933,Trump,64.5,20098,Harris,33.8,10532,100
2024-10-07 13:18:19.532784,Trump,64.5,20098,Harris,33.8,10532,100
