,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:16:58.376454,Trump,61.4,12356,Harris,37.2,7475,100
2024-10-07 13:17:06.809596,Trump,61.4,12356,Harris,37.2,7475,100
2024-10-07 13:17:16.474894,Trump,61.4,12356,Harris,37.2,7475,100
2024-10-07 13:17:26.044868,Trump,61.4,12356,Harris,37.2,7475,100
2024-10-07 13:17:34.845899,Trump,61.4,12356,Harris,37.2,7475,100
2024-10-07 13:17:44.077339,Trump,61.4,12356,Harris,37.2,7475,100
2024-10-07 13:17:52.792095,Trump,61.4,12356,Harris,37.2,7475,100
2024-10-07 13:18:01.658801,Trump,61.4,12356,Harris,37.2,7475,100
2024-10-07 13:18:10.721125,Trump,61.4,12356,Harris,37.2,7475,100
2024-10-07 13:18:19.680236,Trump,61.4,12356,Harris,37.2,7475,100
