,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:16:58.293088,Trump,70.0,41462,Harris,28.6,16971,100
2024-10-07 13:17:06.730486,Trump,70.0,41462,Harris,28.6,16971,100
2024-10-07 13:17:16.409296,Trump,70.0,41462,Harris,28.6,16971,100
2024-10-07 13:17:25.959514,Trump,70.0,41462,Harris,28.6,16971,100
2024-10-07 13:17:34.775625,Trump,70.0,41462,Harris,28.6,16971,100
2024-10-07 13:17:44.008782,Trump,70.0,41462,Harris,28.6,16971,100
2024-10-07 13:17:52.738032,Trump,70.0,41462,Harris,28.6,16971,100
2024-10-07 13:18:01.592325,Trump,70.0,41462,Harris,28.6,16971,100
2024-10-07 13:18:10.641814,Trump,70.0,41462,Harris,28.6,16971,100
2024-10-07 13:18:19.612744,Trump,70.0,41462,Harris,28.6,16971,100
