,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:16:58.374691,Trump,69.9,15207,Harris,28.7,6236,100
2024-10-07 13:17:06.792998,Trump,69.9,15207,Harris,28.7,6236,100
2024-10-07 13:17:16.474894,Trump,69.9,15207,Harris,28.7,6236,100
2024-10-07 13:17:26.029313,Trump,69.9,15207,Harris,28.7,6236,100
2024-10-07 13:17:34.825923,Trump,69.9,15207,Harris,28.7,6236,100
2024-10-07 13:17:44.077339,Trump,69.9,15207,Harris,28.7,6236,100
2024-10-07 13:17:52.792095,Trump,69.9,15207,Harris,28.7,6236,100
2024-10-07 13:18:01.658148,Trump,69.9,15207,Harris,28.7,6236,100
2024-10-07 13:18:10.714283,Trump,69.9,15207,Harris,28.7,6236,100
2024-10-07 13:18:19.673237,Trump,69.9,15207,Harris,28.7,6236,100
