,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:16:58.359421,Trump,72.9,2619,Harris,25.6,921,100
2024-10-07 13:17:06.792998,Trump,72.9,2619,Harris,25.6,921,100
2024-10-07 13:17:16.474894,Trump,72.9,2619,Harris,25.6,921,100
2024-10-07 13:17:26.029313,Trump,72.9,2619,Harris,25.6,921,100
2024-10-07 13:17:34.825923,Trump,72.9,2619,Harris,25.6,921,100
2024-10-07 13:17:44.072391,Trump,72.9,2619,Harris,25.6,921,100
2024-10-07 13:17:52.792095,Trump,72.9,2619,Harris,25.6,921,100
2024-10-07 13:18:01.642036,Trump,72.9,2619,Harris,25.6,921,100
2024-10-07 13:18:10.711284,Trump,72.9,2619,Harris,25.6,921,100
2024-10-07 13:18:19.669207,Trump,72.9,2619,Harris,25.6,921,100
