,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:16:58.259811,Trump,80.1,9649,Harris,18.7,2253,100
2024-10-07 13:17:06.703242,Trump,80.1,9649,Harris,18.7,2253,100
2024-10-07 13:17:16.390521,Trump,80.1,9649,Harris,18.7,2253,100
2024-10-07 13:17:25.938329,Trump,80.1,9649,Harris,18.7,2253,100
2024-10-07 13:17:34.742828,Trump,80.1,9649,Harris,18.7,2253,100
2024-10-07 13:17:43.988625,Trump,80.1,9649,Harris,18.7,2253,100
2024-10-07 13:17:52.708794,Trump,80.1,9649,Harris,18.7,2253,100
2024-10-07 13:18:01.575692,Trump,80.1,9649,Harris,18.7,2253,100
2024-10-07 13:18:10.629847,Trump,80.1,9649,Harris,18.7,2253,100
2024-10-07 13:18:19.588184,Trump,80.1,9649,Harris,18.7,2253,100
