,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:16:58.326180,Trump,59.8,5844,Harris,38.6,3771,100
2024-10-07 13:17:06.743748,Trump,59.8,5844,Harris,38.6,3771,100
2024-10-07 13:17:16.425345,Trump,59.8,5844,Harris,38.6,3771,100
2024-10-07 13:17:25.977608,Trump,59.8,5844,Harris,38.6,3771,100
2024-10-07 13:17:34.793121,Trump,59.8,5844,Harris,38.6,3771,100
2024-10-07 13:17:44.038067,Trump,59.8,5844,Harris,38.6,3771,100
2024-10-07 13:17:52.760284,Trump,59.8,5844,Harris,38.6,3771,100
2024-10-07 13:18:01.608969,Trump,59.8,5844,Harris,38.6,3771,100
2024-10-07 13:18:10.676704,Trump,59.8,5844,Harris,38.6,3771,100
2024-10-07 13:18:19.634177,Trump,59.8,5844,Harris,38.6,3771,100
