,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:16:58.160121,Trump,68.1,48085,Harris,30.8,21730,100
2024-10-07 13:17:06.620921,Trump,68.1,48085,Harris,30.8,21730,100
2024-10-07 13:17:16.294533,Trump,68.1,48085,Harris,30.8,21730,100
2024-10-07 13:17:25.844861,Trump,68.1,48085,Harris,30.8,21730,100
2024-10-07 13:17:34.669421,Trump,68.1,48085,Harris,30.8,21730,100
2024-10-07 13:17:43.896829,Trump,68.1,48085,Harris,30.8,21730,100
2024-10-07 13:17:52.627384,Trump,68.1,48085,Harris,30.8,21730,100
2024-10-07 13:18:01.484816,Trump,68.1,48085,Harris,30.8,21730,100
2024-10-07 13:18:10.548604,Trump,68.1,48085,Harris,30.8,21730,100
2024-10-07 13:18:19.495201,Trump,68.1,48085,Harris,30.8,21730,100
